Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Lao PDR,LAO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,9.105691323,13.80281748,11.31516581,20.11554537,45.52810663,44.126832,35.84720848,38.18232164,44.13075861,52.62881201,64.80927,60.55446614,63.75717361,65.15697077,84.26954051,80.05845617,68.83730137,65.89943688,67.25490285,60.57209588,66.07975162,71.79264627,81.96137542,79.2126289,81.84918209,76.93082622,84.72033789,91.69869587,98.18512643,98.17914662,99.05973829,85.7983217,75.09189092,,,,,,,
Lebanon,LBN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.9250886,117.905808,92.45467201,82.84425645,76.35107472,70.27211547,73.13538699,68.09661276,62.08659794,54.7171976,50.81417077,50.11529593,55.55680836,51.04253256,54.09083402,90.97279703,92.76265627,91.06939703,97.96770797,106.6256732,90.39783886,95.09665294,102.1398824,88.54550192,86.17432859,79.81715659,71.83904263,67.72361779,68.45542926,68.2573073,62.98091601,50.12980429,78.8286204,114.8882783,
Liberia,LBR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.79780086,64.59637011,56.05806519,59.79211316,53.15240293,51.5917603,52.54515599,48.63241218,40.25270758,34.80163011,45.28109377,43.17344961,78.85975704,90.61273052,96.12933208,90.86088969,97.73810112,102.7323155,103.242158,107.6209305,98.07721307,63.00543529,98.22431892,106.3343609,76.52488264,56.90490733,41.11017606,47.54896619,63.7811336,78.99396919,50.97579344,164.28407,156.3216847,155.6552017
St. Lucia,LCA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Trade (% of GDP),NE.TRD.GNFS.ZS,21.91482696,21.05378729,19.84034328,23.18055909,20.29996533,20.40122589,20.35941974,19.74847121,20.60626106,21.05198044,22.28076824,22.75775898,23.50452305,24.80422771,29.29912882,27.560759,27.15368194,28.00996806,27.58888977,29.00017988,30.22221874,29.24718579,27.83015732,29.35143278,30.08543028,29.57760257,28.53559865,29.32650837,32.47260577,32.31504644,33.05189099,32.39791548,33.1303851,31.18224116,31.67810149,34.51117337,35.51658047,35.67101519,35.52920136,36.7347966,38.67528215,38.77545129,41.29799858,43.23436164,45.4936723,45.50938431,46.08997571,46.10179479,47.86241432,41.05428882,43.66151851,46.11018443,45.65210963,44.89632936,43.99057955,44.31009951,44.26508539,44.60317077,48.05154709,47.37183766,47.01527672,53.87278894,57.33281838,48.75444268
Least developed countries: UN classification,LDC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.38785859,43.23727916,41.31768868,38.88091573,40.1099089,39.93989838,40.67801976,41.04550824,52.86776947,52.48424636,53.80940999,57.20009066,57.45588831,62.26819228,66.58711292,62.3297955,61.23323595,62.53663343,61.03174507,60.59509731,58.2037867,52.14256279,47.80990806,48.99387219,53.11092956,50.4467689,48.54832892,53.48274501,54.34764205,51.78643102
Low income,LIC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.88274331,45.06372044,45.54050317,40.22639092,42.77491445,41.32367178,41.42829017,39.11927604,46.06073292,46.75097457,48.77592349,51.19105479,52.29854615,55.33052576,60.00476526,53.05506674,56.47389019,54.52269993,52.24625868,52.42945147,51.31804528,45.62810837,46.02982297,50.59479886,53.41118418,50.724635,47.64455838,52.7179702,51.95057224,49.51573967
Liechtenstein,LIE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Trade (% of GDP),NE.TRD.GNFS.ZS,62.86589331,56.02297322,56.99396925,53.24937922,51.33726182,51.39782286,48.21878374,43.76452363,44.21013343,43.00983326,54.05444965,51.22419929,46.22548698,49.90762878,60.32981364,62.44873387,60.42777208,63.97121433,74.31618423,79.46437093,87.01730125,76.99547085,73.61393821,67.76013355,63.54766953,63.97721324,59.04755006,60.88866071,62.91320918,64.0169756,68.24391517,67.59591239,72.80375656,77.14751834,79.4307907,81.63504909,78.87396371,80.13755331,78.49498913,78.75147835,88.6364417,80.89860153,76.33513178,75.33624733,79.4829449,73.60397296,71.26117849,68.60651166,63.36904361,49.14914153,,,,,,46.91797081,46.47153703,47.1404098,49.80939675,49.42552585,37.0891205,41.22997541,46.68144148,42.70110402
Lower middle income,LMC,Trade (% of GDP),NE.TRD.GNFS.ZS,21.88500019,,,,,19.59074393,20.40199583,19.7372302,18.45907915,17.5801122,18.47090774,18.08189499,17.82674832,20.13829196,24.87202935,25.51944465,26.27315577,26.82457671,26.8696431,30.14493414,31.76012726,31.7148783,29.63423137,28.63016814,28.54600703,27.19460733,25.10600572,25.20691947,27.75165006,31.8777716,34.02824244,34.31363387,35.44281531,36.81405611,38.01101345,40.60094789,40.71628265,42.35318281,42.12679234,42.16828722,44.86085781,44.8656651,48.04477953,49.70736478,55.3608871,58.09081476,59.65060144,61.1762979,65.95753732,57.5467189,57.82355866,61.98549419,60.93121643,59.00900534,55.94106735,51.31857288,48.9227247,51.44821708,54.88374251,52.19219143,47.77098616,54.44277705,60.38140885,56.29775979
Low & middle income,LMY,Trade (% of GDP),NE.TRD.GNFS.ZS,15.86366303,15.35894305,13.6924218,15.08683172,14.67282297,14.01914514,15.03139081,14.30777888,14.4074794,13.94922571,15.07023469,15.34398568,15.92871922,18.26480956,22.31624293,21.42552013,21.11125138,21.12987872,23.4364019,25.43941383,28.95331596,29.93141131,27.22433614,26.65680936,27.06488437,27.21461341,25.46569394,28.63215236,32.57379569,31.31260966,31.78290785,32.74792421,36.25293514,38.35447656,39.32843624,40.14758641,39.87336711,41.89156685,42.36890939,42.30075975,47.02932719,46.4559061,49.01510941,53.61291755,58.98686653,60.67420702,61.58806002,60.47860869,60.15857378,50.28352845,53.33072368,55.13017458,53.80041376,52.30227244,50.7050347,46.92789218,44.96802009,46.38410201,48.49644498,46.4761391,44.01530236,49.3715831,52.96296248,48.80498394
Lesotho,LSO,Trade (% of GDP),NE.TRD.GNFS.ZS,50.20242915,58.03921569,62.20735786,65.77380952,64.95956873,68.87755102,67.40740741,68.74557052,67.21348827,65.15280136,61.09979633,67.6416819,85.20900322,82.0451843,90.73170732,118.4448463,156.5420561,124.3307555,107.8515962,145.7224724,131.0919369,136.2992126,,,,,,,,,,,,,,,,,,,,,,,,,,165.0489488,161.1265906,158.8947376,150.1024355,149.7966067,150.2085754,133.3654898,126.2924754,129.7227731,136.3152477,146.3667713,144.4349555,140.5166335,141.0966046,139.1864795,142.3739814,141.5137555
Late-demographic dividend,LTE,Trade (% of GDP),NE.TRD.GNFS.ZS,11.74578493,11.2111204,10.32317526,11.64964698,10.85756666,11.91479592,11.86117146,11.6184277,12.06569914,11.80235947,13.04726898,13.17954211,13.79466136,16.1983956,19.85120386,19.21592912,18.89111398,18.8136237,23.02860314,24.66565394,29.21930256,30.56961902,26.73748551,26.12074647,27.35101721,28.05083092,26.56961493,30.50548248,34.9720628,33.45473567,33.58422748,34.29786656,46.87905585,45.700132,44.50450951,44.5530497,43.2712996,44.3627701,44.65305752,47.21002837,52.07383658,51.98179629,54.14625182,59.8936251,65.69893677,67.3245881,68.65773691,67.4619414,65.66049499,55.38497107,59.36173837,60.53152439,59.28330042,58.16870677,57.20030892,54.20372457,52.38281322,53.28216087,54.09662293,53.01416905,51.57417335,55.74771262,58.21664509,54.59479844
Lithuania,LTU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5445655,92.8137967,99.64948897,89.3653046,74.58473574,83.19149427,93.48713737,100.3322295,98.09140432,104.0720707,117.4496912,124.613633,116.2958103,126.7597078,105.0402512,131.6265074,149.6453069,156.6389257,156.6266379,143.2901158,138.195575,134.6904497,144.9183931,147.2021325,148.374996,135.7965656,154.8067277,175.6516122,149.041909
Luxembourg,LUX,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,160.8379859,168.2220159,155.7300397,162.0999563,180.0660677,176.0855236,166.2006939,165.3719305,161.8775524,173.3196616,173.118714,171.5063484,174.9363847,175.6281078,195.3506464,206.5701053,188.5331759,187.4309618,188.9205746,191.0118105,187.8111671,188.6639079,182.5472741,181.4026668,185.7862471,189.5444459,195.6369066,212.0887579,236.570015,239.9224996,272.4123268,270.7656304,250.6891982,244.9779461,265.2268849,284.0774769,305.8795475,307.4850201,292.2134808,263.5327015,293.6718769,308.7144539,311.7868352,320.5335063,333.4288532,351.1319744,348.4374094,353.793992,362.4239045,382.3483692,372.2714029,393.1411982,388.5136684,394.2206937
Latvia,LVA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.25000127,92.56182416,90.92615559,93.04865759,82.15055682,83.61213211,88.17682782,85.97720568,88.58155804,97.23526558,104.5171566,105.6953421,100.8809109,95.76816284,88.8320495,110.8623539,129.734758,133.2115037,129.6771849,130.0422522,126.3800144,123.3305184,128.7140033,128.2340956,125.2916317,123.883198,136.7901708,159.8267195,137.6808456
"Macao SAR, China",MAC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,210.0941937,214.1657798,211.4397481,198.1459385,205.058239,202.0725719,195.7343911,190.9877168,175.6643625,168.524786,147.1221828,134.5738907,130.4126276,125.3660361,122.3440725,123.2656441,124.8571113,132.2370433,147.7625117,150.0235883,152.382641,150.7883955,148.9037502,136.3722219,128.7856891,130.6705988,126.6071312,113.5551133,119.9400877,122.8883894,123.7133418,121.4225517,118.635352,118.4983375,112.1844682,114.9257754,115.8654807,114.7030638,121.500363,167.6887458,168.0810225,142.0100832
St. Martin (French part),MAF,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Trade (% of GDP),NE.TRD.GNFS.ZS,46.27024488,46.532038,39.11311049,38.00104159,38.62721854,35.0536193,38.33470734,38.07732226,38.53820598,37.20980573,39.21632286,36.67924185,37.79695866,42.94273678,55.74925462,55.81884595,54.64444235,54.21715802,46.43924285,46.87474816,47.34206783,57.4360558,55.34027036,52.61409502,60.36267952,59.31507463,50.28060358,49.65750551,50.13760317,50.35084475,54.62668742,49.77929548,50.26331618,49.66845661,47.31355373,51.71502538,47.09554345,51.15015465,45.67235959,48.57887649,53.44030584,53.49157102,54.31012791,52.33185827,55.55163847,61.49382769,64.67219778,71.34964678,77.83447164,62.37095602,69.54197961,76.82587149,78.2221019,73.85775653,71.89356675,67.28867593,71.12266038,74.17335788,77.25488752,75.99811588,68.84380339,75.52341718,101.1323821,93.79140306
Monaco,MCO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0163865,129.237536,127.5604002,116.8031245,117.5279352,126.1631001,124.5007396,129.8395255,140.0565299,132.6990697,143.0235685,137.1547638,142.720539,134.4216013,110.3633269,87.9378519,98.61759653,96.30640983,95.68729683,94.22829197,88.96641546,89.00468372,88.62339028,87.44678743,87.63223711,79.26572212,88.47088654,110.7339656,95.13157489
Madagascar,MDG,Trade (% of GDP),NE.TRD.GNFS.ZS,26.65470908,34.10808985,32.13855811,32.70676241,33.23064101,33.21170334,40.49278214,39.0183149,40.54051418,41.22081741,40.74596697,35.47031701,32.5862074,33.12658769,35.73331512,36.74965362,32.68844265,36.4939623,41.20843917,44.96251133,30.26635841,23.53336564,21.37757425,19.28969747,23.26467082,22.43931957,21.54301778,30.12906056,30.49648289,31.76298259,32.38099237,35.75679806,33.15761777,32.86588893,43.55891794,45.37449157,35.88246017,36.87374778,37.33218701,40.92441202,42.77712266,41.03512609,50.18169194,34.03060292,48.77538189,59.13008494,62.10283894,66.70273536,74.35735396,62.4116976,57.87489451,56.4830926,52.65171408,56.36758179,61.96943221,61.22037884,60.83469848,65.34340151,67.84150467,62.60132305,49.01070737,54.45704159,68.85418352,60.77905421
Maldives,MDV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.9792512,143.7205066,144.3802123,141.9121105,142.4911286,137.1252308,114.3619028,142.6072968,162.2435705,150.0323699
Middle East & North Africa,MEA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,57.33124986,58.5678494,60.25811104,77.94414782,74.03783379,81.79984844,75.70592898,78.56316841,76.71249996,77.08513469,80.25128295,81.09932073,76.29634785,69.63855702,66.15447269,60.64924916,52.48050667,55.05760551,56.27064883,61.06236574,61.5277694,64.6947034,60.32220013,58.79667491,56.95511369,58.75046413,58.0889832,63.96636431,62.21086557,63.82095242,68.71525652,69.50568498,70.91783271,76.63916768,80.80075948,84.70182567,84.86183264,87.74212922,90.22596986,82.06157487,80.12804411,82.62363828,84.525731,83.62309081,81.58192645,77.12832319,72.66285383,75.8121849,78.12498737,76.46750644,71.27340151,76.38338305,83.77911663,83.51557116
Mexico,MEX,Trade (% of GDP),NE.TRD.GNFS.ZS,20.16920245,19.02774011,18.67784211,18.27372642,17.48649402,17.15692308,16.48486842,15.8771988,16.39158038,16.81746305,17.4122973,16.35969388,16.8900885,17.87681621,18.98111111,16.51454545,18.35707513,20.54128718,21.51074027,23.64011734,22.43461965,22.11727494,24.13401362,27.09610204,25.67241734,24.33129239,29.60622259,31.26232084,38.79033695,38.32965008,38.51969641,35.78653516,35.5534959,26.16312356,29.15847213,43.66583173,47.76782353,46.49187557,48.03188414,48.01224958,49.91040919,44.74010901,45.20982925,48.70041688,52.04062003,52.56264465,54.48211609,55.25852439,56.36528189,54.59174213,59.27338453,62.16238728,64.25793189,62.69167477,64.09840904,70.41297468,75.69030341,76.95212604,80.21266166,77.46197227,76.85455571,83.06929762,88.38708948,73.15777563
Marshall Islands,MHL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8642602,113.2939436,107.516697,111.9508236,107.9977345,130.0831167,118.7343605,102.3205517,117.0246743,114.0231001,124.7010145,112.4085196,114.5277076,122.046794,128.8622354,144.8049659,153.2401625,157.5171002,161.9197425,149.8534946,138.4898204,116.3263627,125.1452504,128.4822727,153.0077286,107.8259719,117.6223252,118.8353197,110.1722329
Middle income,MIC,Trade (% of GDP),NE.TRD.GNFS.ZS,15.75575259,15.24219567,13.55626593,14.93585887,14.50815008,13.86881269,14.87637623,14.13560284,14.23902156,13.78304889,14.90103259,15.1749223,15.77904635,18.13615323,22.18552929,21.30488808,21.00170717,21.02761676,23.32562567,25.30188386,28.82041848,29.84174968,27.13729672,26.57733959,26.99271749,27.16398251,25.42717047,28.60009335,32.59760004,31.31581371,31.80855066,32.73771146,36.25757665,38.39141773,39.30026945,40.09349162,39.81100866,41.90982862,42.36445678,42.31147535,47.09073509,46.53634246,49.04733331,53.68776196,59.09823906,60.77768564,61.68940316,60.53476508,60.16032405,50.25198953,53.29484088,55.13860001,53.82209715,52.30049823,50.69648413,46.94596413,44.95325698,46.32552556,48.42807435,46.41703563,43.96174447,49.32219958,52.97742166,48.7948332
North Macedonia,MKD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.68703008,46.37634298,102.3839916,96.44244854,82.33506494,72.04378866,57.92314311,71.8342589,76.58748212,72.62497869,80.16014736,71.47821057,71.53348467,71.06932049,80.870485,85.84100348,92.55166647,106.092966,111.5700547,87.17675377,97.88106912,113.1919101,112.2148347,104.85723,112.537929,113.6984439,116.1854084,124.1372839,133.2152076,138.5762318,128.2412443,146.7214115,166.1473574,148.6715963
Mali,MLI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,35.26535221,28.31769264,30.21585562,30.67108519,33.63166893,29.59858512,33.031145,53.59387365,38.92558777,32.03685919,32.33510631,41.42655288,39.21845995,44.03061455,42.10267424,43.88838403,48.00881206,55.94334445,59.73471182,49.44940971,46.05650955,46.82693248,44.8154242,46.58416124,47.46698162,49.50200505,46.24560419,56.43427138,56.24422819,52.4944214,57.03742204,50.17835002,50.0264356,55.42257543,60.20080302,57.82929137,58.6281417,55.31161766,54.12532578,60.97667384,56.64974624,63.47601606,50.51919293,57.98529724,53.91355778,59.12059455,64.81766087,60.63870749,63.63963969,63.76329642,58.5874859,60.14503804,63.65870277,66.04311647,67.20667785,73.4634225,69.39092843
Malta,MLT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,115.5396781,114.4499566,113.984501,133.8096109,175.7219016,160.0243346,161.9055844,167.3529782,154.0856179,164.0085077,167.3400071,153.1058803,138.1594489,133.4643269,138.8945414,143.6521956,138.1595323,148.0479624,150.3181748,154.6025226,164.4837376,165.2378098,170.4653958,178.9054348,181.7019494,177.0635285,164.1003272,155.6567199,157.0467949,165.1713037,189.6006233,161.3243725,162.5257512,154.5734903,155.8898504,157.5493725,182.4340927,184.8313464,185.7493504,163.5572477,178.2327539,192.0283835,199.2134734,187.4311871,181.3005667,207.1963981,213.3593928,213.0478786,228.0981659,233.0706438,256.8881558,220.6499332,243.6743299,227.4534892
Myanmar,MMR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Trade (% of GDP),NE.TRD.GNFS.ZS,49.95341709,49.39443926,33.59181216,39.23295086,40.56377379,37.06007506,38.22135265,38.16574163,36.95458711,38.39362574,42.30339806,44.50539486,43.12830796,50.85719637,69.008712,71.6496811,66.02168497,67.23364434,59.91665006,63.90096098,65.34950325,66.28072027,61.54558914,52.75159731,48.46003421,44.57329873,33.60028808,35.47963642,41.37145034,47.7156295,48.16122302,49.85398617,46.58950539,46.90701288,44.89759385,44.79778634,43.30840797,56.21441746,56.23159341,58.59188146,61.19207913,60.41926358,62.98902929,70.03818127,70.59161088,73.5961888,69.51194149,68.62489196,71.8616554,62.7896712,60.70285788,58.94678709,59.30061894,58.89492604,56.26523488,51.54802795,47.76264348,53.5839343,60.55357065,57.03369664,48.01951906,54.51499277,63.64503137,61.69212239
Montenegro,MNE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.92520214,100.4093861,95.22940002,77.59838901,100.109655,104.6251393,117.9947355,128.7461586,132.3402717,99.42502821,99.78032633,106.658854,111.7660445,102.7709302,100.12762,102.6889774,103.6729451,105.554965,109.6092968,108.8445775,87.00601808,105.0299932,125.8986046,118.542754
Mongolia,MNG,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,94.90462985,90.71632762,89.02993795,94.25124072,94.93633786,111.5713169,103.0655558,94.47149764,76.36414648,58.62189497,136.6037874,65.2956469,129.7420597,99.15729509,82.10365876,77.97407569,99.991449,107.3512108,112.2413385,121.8866098,115.8183269,118.5172531,120.2993935,131.3293182,122.3814599,112.9299831,117.8804264,121.1980134,107.8137572,103.3500317,126.9992286,109.5885643,100.3119897,109.3223119,89.65366348,101.0552372,115.9329019,126.3558732,124.3965146,112.8386476,119.0980784,136.3279299,142.8642466
Northern Mariana Islands,MNP,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.9470405,152.7037934,178.0991736,174.5523091,159.6969697,128.5714286,100.8519702,84.52830189,92.61576971,105.0754458,114.8793566,120.0777202,119.8317308,122.7472527,152.8455285,131.4102564,108.7624904,104.749788,78.98383372,78.88402626,93.15693431,
Mozambique,MOZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.48081333,59.33716925,55.24026857,58.74222494,63.77353603,51.02929256,43.29868197,39.00754606,45.52761314,47.9208808,50.41530958,73.30916276,70.16835995,72.05200016,72.00926098,67.34989769,66.12038218,64.9814165,67.89857277,73.83735327,84.40621193,105.9345881,109.3853766,116.3568552,98.76120365,110.3943582,105.7456407,124.6074575,105.5911714,99.90614605,112.0789645,135.2795784,105.6275036
Mauritania,MRT,Trade (% of GDP),NE.TRD.GNFS.ZS,,30.04761471,32.99215823,40.37869444,50.13885762,48.38067112,48.62504549,49.07292671,45.27987374,47.02312327,49.59125419,48.87720605,72.21180397,69.12927769,79.23156481,72.18533676,83.87703503,76.79854377,71.23541117,67.59842589,75.22594289,87.48510944,90.25934255,88.95438551,86.64949444,103.2859033,99.29006259,84.8996438,83.37836594,78.68979163,78.12454877,55.81685117,42.32792012,46.07630404,62.68588367,73.41694026,70.45588975,62.74956357,51.39101255,49.01693804,58.94037477,60.70121246,56.7855296,55.31802433,75.21880468,88.23509956,82.78850121,86.06405568,94.120211,82.0086176,93.42074513,98.4853296,110.7881227,102.3988242,91.61037136,77.34678649,73.15326167,78.81498018,89.14672949,93.48669414,86.77616813,88.30687376,102.0258991,91.47057159
Mauritius,MUS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,106.9780021,106.8125061,97.47316356,95.80431944,111.0947547,98.58448855,95.83545891,92.40158799,99.35173085,107.5007253,112.8260732,125.3863428,132.6249475,133.9303507,135.2905007,126.6489114,120.2326995,120.8963561,120.5601759,118.1487206,126.1592125,126.107505,130.442833,128.9549913,120.6876488,128.054579,118.2304704,108.6555793,107.0276983,121.608744,127.0628618,120.8764513,115.4893159,104.429729,113.4570736,117.5389464,119.5001198,113.3088331,110.5897075,107.1459794,101.3661141,101.2502617,98.08717981,96.49195092,85.83054487,98.00002924,118.3398285,107.9038552
Malawi,MWI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Trade (% of GDP),NE.TRD.GNFS.ZS,92.32867371,90.05496393,89.17904358,89.70588235,86.42970563,85.31491713,81.07658734,79.4919074,82.9328102,84.2396149,86.87970243,79.49054419,73.37552743,77.33269241,96.38638551,90.64571019,93.19565604,92.77674706,92.54605923,103.1535413,112.5872289,110.8621318,110.4586335,108.0162966,106.6297926,104.6831031,106.4977512,111.9195906,122.6242286,136.6890614,146.8882525,159.3114473,150.611221,157.9404625,179.9049427,192.1132003,181.7669825,185.6651112,209.4922028,217.5709194,220.406789,203.364636,199.3562327,194.1951291,210.3742659,203.8546446,202.5771468,192.4655064,176.6683248,162.5589705,157.9447649,154.9376846,147.8417548,142.7209915,138.3122312,131.3700724,126.89901,133.1551734,130.4026255,123.028562,116.7881824,134.0359947,146.5054183,132.0643073
North America,NAC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,13.3822769,13.31250895,13.94535644,15.74376785,19.14628924,18.10666575,18.4578999,18.92291202,19.69395908,21.2672064,22.94507208,22.21576497,20.01951078,19.23061464,20.50671759,19.69781962,19.98584016,20.78188712,21.82742534,22.03206126,22.39170899,22.29970735,22.74990403,23.30656682,24.75538599,26.43268771,26.74873618,27.77474995,27.54345292,28.16313665,30.02605506,27.69513615,26.84730587,26.65820815,28.35359629,29.40546203,30.48232724,31.27953258,33.04005882,27.63801864,30.96542199,33.55936963,33.41993242,32.71256532,32.86418126,30.98728257,29.78897067,30.38153711,30.80377287,29.68202477,26.34490147,28.40511511,30.3787157,28.52649426
Namibia,NAM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,126.6630094,124.1791467,113.2854943,97.69858413,96.91126757,91.73169137,102.7146703,97.84663324,91.0117626,96.38015693,93.75924559,93.86472522,91.97346001,96.09557801,89.49368083,93.56084719,96.54422398,92.84109037,92.13050093,91.10020515,85.13224429,88.58410184,94.41522289,95.95247438,81.86226059,80.68038029,86.83396933,104.9793038,119.6444982,123.7628443,108.0724772,102.1891478,100.2134088,97.72490423,103.080137,97.23903179,93.96618796,81.2196661,81.7138653,82.90115074,76.9252424,83.54430309,99.10815987,109.6104723
New Caledonia,NCL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.19993469,49.52706311,45.39188003,43.37646342,42.05797709,41.95162015,43.09351942,44.71196367,51.7164362,56.3940657,60.36672252,58.18435233,56.13300404,61.8880339,58.58133786,61.910327,68.02051448,72.17438872,67.91747838,56.07715703,68.16848239,66.84452207,63.75339131,58.8723435,58.95779793,60.0467961,58.02961615,58.92818262,,,,,,
Niger,NER,Trade (% of GDP),NE.TRD.GNFS.ZS,14.50575374,17.826578,22.23136708,19.63342023,23.36530126,23.5004195,28.53846804,22.8043547,22.29032529,25.83069491,28.87307425,27.968903,34.70831407,39.24978802,41.24354352,50.24018357,56.6014748,48.97211232,50.35934881,65.41234282,62.71029742,60.35731579,57.06810853,47.73925875,49.87571527,53.52663718,40.69229502,45.98451144,41.88844334,39.89804357,35.61677356,30.33617924,28.70664995,26.09893765,33.64252862,34.7775357,36.53999764,33.17434539,35.01968955,31.37523672,34.7127807,33.01366708,30.83438575,33.38279314,36.96410445,38.34774181,36.53137318,35.50280285,39.71124405,49.5122567,51.9459863,50.24639516,45.08596447,46.29514915,45.74160084,44.72743037,36.48810922,39.07111174,37.5388484,37.10256643,35.51299066,37.01589355,31.33251371,30.42050578
Nigeria,NGA,Trade (% of GDP),NE.TRD.GNFS.ZS,26.16651287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,Trade (% of GDP),NE.TRD.GNFS.ZS,49.82198605,47.9552224,55.33508066,59.06679898,59.37395215,61.70759758,61.23577948,61.50602078,57.07716619,51.56613881,55.92428704,54.83926937,64.93131386,66.01306405,71.68217915,64.98248696,64.83676287,69.51782848,65.65898968,70.15694296,67.49716202,64.12516252,42.0340479,49.39292348,45.89384999,36.59246114,33.60791577,25.53104935,76.25108369,97.72868394,71.29081408,74.32797374,70.51762606,68.28596679,39.08121629,44.03979441,48.4828383,58.00553065,57.01371507,62.53764452,61.29849746,57.98013155,58.09128441,62.17506589,67.19531678,71.64572371,87.30961477,93.02524261,96.79408513,86.9939748,100.3640699,111.8276136,115.1778478,110.9848303,106.6980542,98.19359403,93.81372268,96.37998455,93.98498253,94.04228105,88.90593141,106.6951982,115.3393739,104.8687277
